filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-15-26-(03).csv,test,97,329.5405731201172,329.6730041503906,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,98,330.17864990234375,330.27496337890625,0.0963134765625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,99,330.77659606933594,330.9772491455078,0.200653076171875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,100,331.4387512207031,331.6795349121094,0.24078369140625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,101,332.0567626953125,332.18116760253906,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,103,333.308837890625,333.3850860595703,0.0762481689453125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,104,333.9589538574219,334.0873718261719,0.12841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,106,335.2591857910156,335.39161682128906,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,107,335.9012756347656,336.0939025878906,0.192626953125,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,108,336.50323486328125,336.7961883544922,0.2929534912109375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,111,405.9171600341797,406.02149963378906,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,112,406.5913543701172,406.7237854003906,0.1324310302734375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,113,407.2013397216797,407.32574462890625,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,114,407.8032989501953,407.9277038574219,0.1244049072265625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,116,408.9670867919922,409.1316223144531,0.1645355224609375,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,118,410.21514892578125,410.4358673095703,0.2207183837890625,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,119,410.8211212158203,410.9375,0.1163787841796875,REPEATED,repeated_peaks,binary_crossing
HR-3-15-26-(03).csv,test,120,411.4110412597656,411.5394592285156,0.12841796875,REPEATED,repeated_peaks,binary_crossing
